id,text,meta,annotation_approver,labels,section
12844,'Operación Triunfo' fija para octubre y noviembre los castings de su nueva edición,{},,"[[54, 62, 'ENG']]",tv
12870,"El Corte Inglés, el 'marketplace' con el gasto más alto por compra en España, pero Amazon es el preferido",{},,"[[21, 32, 'ENG']]",economy
12883,"Competencia multa con 91 millones a Santander, Sabadell, BBVA y CaixaBank por concertar 'swaps'",{},,"[[89, 94, 'ENG']]",economy
12899,"""Encarna Sánchez eclipsó a la Pantoja y ya pide su propio biopic en Telecinco""",{},,"[[58, 64, 'ENG']]",tv
12903,A qué se dedican los 64 condenados por el Supremo por las tarjetas black,{},,"[[67, 72, 'ENG']]",economy
12906,Podemos y Ciudadanos buscan cómo rectificar su apoyo a la ley que permitiría el spam electoral sin consentimiento,{},,"[[80, 84, 'ENG']]",technology
12943,Luz verde definitiva al remake de 'Los Misterios de Laura' en NBC,{},,"[[24, 30, 'ENG']]",tv
12962,Toma el dinero y corre: la vida después de protagonizar un 'meme',{},,"[[60, 64, 'ENG']]",technology
12966,Tres webs de 'crowdfunding' que posiblemente no conoces y seguro que te sorprenden,{},,"[[14, 26, 'ENG']]",technology
12970,Se suicida uno de los strippers del reality estadounidense 'Men of the strip',{},,"[[22, 31, 'ENG'], [36, 43, 'ENG']]",tv
12995,Coworking en casa para esquivar los altos precios inmobiliarios,{},,"[[0, 9, 'ENG']]",economy
13028,Tragaperras vestidas de videojuego: estas son las técnicas de las 'apps' para enganchar a niños y adolescentes,{},,"[[67, 71, 'ENG']]",technology
13036,Aquí se teje el futuro de la web: el instituto de 'open data' que fundó Tim Berners Lee,{},,"[[51, 60, 'ENG']]",technology
13046,Montoro recoloca a un imputado por las 'black' en el 'think tank' de Hacienda,{},,"[[40, 45, 'ENG'], [54, 64, 'ENG']]",economy
13048,"'¡Hola bebés!', el youtuber Aless Gibaja no entra finalmente en 'GH VIP'",{},,"[[19, 27, 'ENG']]",tv
13054,Cuatro se apunta al cambio radical con su coach 'El Método Osmín',{},,"[[42, 47, 'ENG']]",tv
13056,"El futuro del ""blockchain"", entre la apertura de China y las criptomonedas",{},,"[[15, 25, 'ENG']]",technology
13087,Aquí se aprende a programar poemas: la vida en una escuela de 'code poetry',{},,"[[63, 74, 'ENG']]",technology
13088,El final del roaming beneficia a las operadoras contra su pronóstico,{},,"[[13, 20, 'ENG']]",economy
13090,El procés nunca fue limpio,{},,"[[3, 9, 'OTHER']]",opinion
13143,La feria de las startups (4YFN) potencia Barcelona como capital internacional del emprendimiento,{},,"[[16, 24, 'ENG']]",technology
13149,Hay un lobby en defensa del dinero en efectivo y estos son sus argumentos,{},,"[[7, 12, 'ENG']]",economy
13155,Miel de manuka: ¿es más sana que las otras mieles?,{},,"[[8, 14, 'OTHER']]",lifestyle
13173,'Startups vintage': así se recrea el Silicon Valley de los años 80 para la televisión,{},,"[[1, 9, 'ENG'], [10, 17, 'ENG']]",technology
13179,Rinitis medicamentosa: ¿existe la adicción a los sprays nasales?,{},,"[[49, 55, 'ENG']]",lifestyle
13185,"Pegasus, el software israelí utilizado por Arabia Saudí para hackear al fundador de Amazon",{},,"[[12, 20, 'ENG']]",technology
13187,"Twitter, haters y el misterioso cambiazo de los seguidores por bots",{},,"[[9, 15, 'ENG'], [63, 67, 'ENG']]",technology
13201,El Parlamento Europeo aprueba reforzar la protección de los 'whistleblowers',{},,"[[61, 75, 'ENG']]",technology
13219,'Solarpunk': así es la ciencia ficción optimista que contrasta con 'Black Mirror',{},,"[[1, 10, 'ENG']]",technology
13220,El 'Google chino' seduce a los jóvenes con una 'app' para copiar deberes,{},,"[[48, 51, 'ENG']]",technology
13232,El negocio conspirativo de los cazaquímicos contra las 'chemtrails',{},,"[[56, 66, 'ENG']]",economy
13235,"'Killer robots': cuando los soldados son Terminator y los policías, Robocop",{},,"[[1, 14, 'ENG']]",technology
13253,Cuatro argumentos de Deliveroo que han quedado desmontados en el macrojuicio sobre sus 'riders' en Madrid,{},,"[[88, 94, 'ENG']]",economy
13257,Antena 3 hace 'Lo imposible' con Bourne y supera por sorpresa al tsunami de Telecinco,{},,"[[65, 72, 'OTHER']]",tv
13261,El ranking de lo más visto en 2011,{},,"[[3, 10, 'ENG']]",tv
13265,"El taekwondo en TVE ""patea"" pero no ""tumba"" a 'Los Kennedy' en Telecinco",{},,"[[3, 12, 'OTHER']]",tv
13267,Running excesivo: ¿cuáles son los riesgos de correr sin control?,{},,"[[0, 7, 'ENG']]",lifestyle
13272,Repartidores 2 - Glovo 2: otro juzgado concluye que un 'rider' es falso autónomo,{},,"[[56, 61, 'ENG']]",economy
13280,León Benavente: de convencer a la parroquia indie a buscar las grandes audiencias,{},admin,"[[44, 49, 'ENG']]",music
13282,"Primer teaser de El pueblo, la nueva comedia de los creadores de LQSA para Telecinco",{},,"[[7, 13, 'ENG']]",tv
13304,La escuela de negocios Esade ficha al exportavoz económico de Ciudadanos Toni Roldán para dirigir un think tank,{},,"[[101, 111, 'ENG']]",economy
13312,De la servilleta de Picasso al imperio del 'software' en los estudios de diseño,{},,"[[44, 52, 'ENG']]",technology
13314,¿Quieres tener tantos 'fanboys' como Apple? Aprende a conquistar a los demás con la filosofía de Steve Jobs,{},,"[[23, 30, 'ENG']]",technology
13318,"Un nuevo El Dorado: los españoles, a la conquista de 'smart cities' en América",{},,"[[54, 66, 'ENG']]",technology
13325,Cómo salió a la luz el escándalo de las tarjetas black,{},,"[[49, 54, 'ENG']]",economy
13331,Cuando no contestar un whatsapp del jefe es un derecho laboral,{},,"[[23, 31, 'ENG']]",economy
13349,Un juez rechaza pruebas del FBI contra una web de pedófilos por usar malware ilegal,{},,"[[69, 76, 'ENG']]",technology
13370,6 'revivals' musicales que ya están aquí (aunque tú no lo sepas),{},,"[[3, 11, 'ENG']]",music
13372,Las apuestas online disparan un 36% los inscritos en el registro de personas que piden que se les prohíba jugar,{},,"[[13, 19, 'ENG']]",economy
13377,La Agencia de Protección de Datos multa con 250.000 euros a LaLiga por la app que usa el micrófono de los móviles para cazar a los bares con fútbol ‘pirata’,{},,"[[74, 77, 'ENG']]",technology
13398,"'Espíritu Olímpico', el nuevo single con el que Los Planetas vuelven a sus 90",{},admin,"[[30, 36, 'ENG']]",music
13457,No dejes tu 'app' para mañana: la demanda de aplicaciones corporativas desbordará a la oferta en dos años,{},,"[[13, 16, 'ENG']]",technology
13458,El triunfo del lobby inmobiliario: ya hay casi 30 socimis en el parqué,{},,"[[15, 20, 'ENG']]",economy
13460,"'Ultranational Geographic', el sketch de 'Polònia' que retrata a Rivera y a Abascal como dos animales en el Congreso",{},admin,"[[31, 37, 'ENG']]",tv
13463,"El fiscal de las black en su informe final: hubo ""pillaje y rapiña""",{},,"[[17, 22, 'ENG']]",economy
13466,El Gobierno plantea que las startups tengan una figura jurídica propia por ley,{},,"[[28, 36, 'ENG']]",economy
13479,El partido España-Colombia corona el ranking del año con 6.7 millones,{},,"[[37, 44, 'ENG']]",tv
13481,"Progresivos y peligrosos: el lado más bestia del ""underground""",{},,"[[50, 61, 'ENG']]",music
13493,"El 'vaporwave', o cómo combatir el elitismo musical a base de gifs y sintetizadores",{},,"[[4, 13, 'ENG'], [62, 66, 'ENG']]",music
13503,Cómo ser youtuber: todo lo que necesitas saber para ganar dinero haciendo vídeos,{},,"[[9, 17, 'ENG']]",technology
13505,"Así será Instinto, el ""thriller erótico"" que protagonizará Mario Casas en Movistar+",{},,"[[23, 31, 'ENG']]",tv
13526,El comité de delitos fiscales de la Eurocámara pide abordar la protección de los 'whistleblowers' y el papel de las consultoras y auditoras,{},,"[[82, 96, 'ENG']]",economy
13527,Telecinco estrena la tv movie del Rey en el peor momento de la monarquía,{},,"[[21, 29, 'ENG']]",tv
13540,¿En quién podemos confiar? Descubre si tu privacidad está en peligro gracias a esta 'app',{},,"[[85, 88, 'ENG']]",technology
13551,Big Data contra la corrupción,{},,"[[0, 8, 'ENG']]",technology
13564,El demoledor resumen final del fiscal del caso de las tarjetas black,{},,"[[63, 68, 'ENG']]",economy
13578,Competencia comparte en su informe sobre el alquiler turístico en España argumentos del lobby de Airbnb en Bruselas,{},,"[[88, 93, 'ENG']]",economy
13602,Cómo comprar bitcoins de manera segura y sencilla,{},,"[[13, 21, 'ENG']]",lifestyle
13614,Helicobacter pylori; un riesgo latente que vive en nuestras entrañas,{},,"[[0, 19, 'OTHER']]",lifestyle
13635,Los 'steampunks' españoles: inventores modernos al estilo del siglo XIX,{},,"[[5, 15, 'ENG']]",technology
13654,El peligro de las dietas a base de productos light o bajos en grasas,{},,"[[45, 50, 'ENG']]",lifestyle
13656,"Sabor umami, ¿qué alimentos lo tienen?",{},,"[[6, 11, 'OTHER']]",lifestyle
13671,"""The Walking Dead"" estrena 'showrunner' para su cuarta temporada",{},,"[[28, 38, 'ENG']]",tv
13674,Antonio Velázquez 'encuentra el norte' en el nuevo thriller histórico de TVE,{},,"[[51, 59, 'ENG']]",tv
13703,¿Estoy quemado del trabajo?: claves para reconocer el síndrome 'burnout',{},,"[[64, 71, 'ENG']]",lifestyle
13743,NBC censura la clase improvisada de español de Penélope Cruz a Ellen en su show,{},,"[[75, 79, 'ENG']]",tv
13748,"La gran guerra por la música en 'streaming': Spotify, Tidal, Pandora & CIA",{},,"[[33, 42, 'ENG']]",music
13764,Las 'apps' que rompen el escudo de seguridad de Google para infectar tu móvil,{},,"[[5, 9, 'ENG']]",technology
13765,Del domingo en el 'after' ilegal a la fiesta en el parque (con tus hijos),{},,"[[19, 24, 'ENG']]",music
13772,Los 'wearables' van a la oficina: gestionando los procesos de la empresa desde la muñeca,{},,"[[5, 14, 'ENG']]",technology
13782,¿Vallés al prime time y Prats a las sobremesas en 'Antena 3 Noticias'?,{},,"[[11, 21, 'ENG']]",tv
13797,El 'Made in Germany' sufre por el extremismo político,{},,"[[4, 19, 'ENG']]",economy
13806,El Cuerpo de élite en serie que graba Antena 3 lanza su primer teaser,{},admin,"[[63, 69, 'ENG']]",tv
13811,El lobby taurino busca asustar con demandas y ataca al municipalismo,{},,"[[3, 8, 'ENG']]",opinion
13814,"Así cayó Rupert Stadler, CEO de Audi, por culpa del 'dieselgate'",{},,"[[53, 63, 'ENG']]",economy
13824,Queens Of The Stone Age obliga al Mad Cool a desmontar la zona vip en mitad de su concierto,{},admin,"[[63, 66, 'ENG']]",music
13828,"El biopic de 'La Veneno' comienza su rodaje con los fichajes de Ester Expósito, Goya Toledo, Elvira Mínguez y Paca La Piraña",{},,"[[3, 9, 'ENG']]",tv
13832,Este es el título definitivo para el spin-off de 'The Good Wife',{},,"[[37, 45, 'ENG']]",tv
13836,Introducción a la música clásica para Hipsters II: etiqueta,{},admin,"[[38, 46, 'ENG']]",music
13842,"El pasado de los coaches de 'La Voz': Malú y Melendi conducen a ritmo de ""I want to break free""",{},,"[[17, 24, 'ENG']]",tv
13845,"""Big Data"", ""IoT"", ""IA"" y buscadores  que entienden hasta la ironía",{},admin,"[[1, 9, 'ENG']]",technology
13847,Termina 'Star Wars': seguirán los memes y las guerras culturales en Internet,{},,"[[34, 39, 'ENG']]",technology
13865,Tu móvil está lleno:  las 'apps' cada vez ocupan más (e irá a peor),{},,"[[27, 31, 'ENG']]",technology
13900,El reality de Ana Obregón se estrena con un frío 0.4% en DKiss,{},,"[[3, 10, 'ENG']]",tv
13913,Diccionario básico millennial con 30 expresiones para no perderse hablando con jóvenes en Navidad,{},,"[[19, 29, 'ENG']]",technology
13939,Brasil tendrá en Fortaleza el mayor 'hub' de cables submarinos del mundo,{},,"[[37, 40, 'ENG']]",technology
13940,Detienen en Alemania al presidente de Audi por el 'dieselgate',{},,"[[51, 61, 'ENG']]",economy
13949,"La UE acuerda aumentar la protección de los trabajadores ""atípicos"": eventuales, 'freelance', 'riders', precarios, informales y domésticos",{},,"[[82, 91, 'ENG'], [95, 101, 'ENG']]",economy
13952,La burbuja del ‘coworking’ se desinfla: los impostores se están cayendo del carro,{},,"[[16, 25, 'ENG']]",technology
13963,"Jordi Hurtado entra en casa de unos Reyes Magos modernos, el original spot navideño de La 2",{},,"[[70, 74, 'ENG']]",tv
14004,Los 17 magistrados del Tribunal Superior de Justicia de Madrid dictan criterio sobre Glovo: sus 'riders' son falsos autónomos,{},,"[[97, 103, 'ENG']]",economy
14019,"Así es cómo el anglicismo ""whistleblower"" torpedea una ley que todos los partidos apoyan",{},,"[[27, 40, 'ENG']]",technology
14028,Ni Google Play ni la AppStore te salvarán de que instales 'malware',{},,"[[59, 66, 'ENG']]",technology
14033,Los vigilantes enmascarados del ‘underground’ español,{},,"[[33, 44, 'ENG']]",music
14057,"Mercedes Milá, pillada en topless saltando desde un barco",{},,"[[26, 33, 'ENG']]",tv
14064,"""Los bolsos del 'top manta' callejero son los mismos que se venden por internet""",{},,"[[17, 20, 'ENG']]",lifestyle
14073,"Madonna, Maluma y el dúo como burdo matrimonio de conveniencia para alcanzar el top 1",{},admin,"[[80, 83, 'ENG']]",music
14076,UGT critica que Hacienda adjudique a dedo el 'call center' de la Renta a una empresa que precariza el empleo,{},,"[[46, 57, 'ENG']]",economy
14090,"Música brasileña, new age y derechos civiles indígenas: 'Outro Tempo'",{},,"[[18, 25, 'ENG']]",music
14116,Sara Carbonero se encara con unos 'paparazzis' que la perseguían,{},,"[[35, 45, 'OTHER']]",tv
14146,Ni hombres ni mujeres: así se han creado los ‘emojis’ sin género de tu móvil,{},,"[[46, 52, 'OTHER']]",technology
14148,"Alimentos, intoxicaciones y verano: los 'dirty seven' del agosto",{},,"[[41, 52, 'ENG']]",lifestyle
14151,Un comando de bots apoya a Casado en Twitter con identidades falsas y la foto de perfil de un estudiante asesinado,{},,"[[14, 18, 'ENG']]",technology
14178,Diez estrategias para prevenir el jet lag,{},,"[[34, 41, 'ENG']]",lifestyle
14193,Adiós a las subvenciones para tv movies y miniseries,{},,"[[30, 39, 'ENG']]",tv
14198,"UGT Catalunya ofrece descuentos por el Black Friday a sus afiliados pese a que denuncia este ""pésimo modelo""",{},,"[[39, 51, 'ENG']]",economy
14222,Paramount encuentra 'En el centro de la tormenta' el liderazgo del prime time temático,{},,"[[67, 77, 'ENG']]",tv
14236,Burnout: ¿cómo saber si padezco el síndrome del trabajador quemado?,{},,"[[0, 7, 'ENG']]",lifestyle
14249,"'Growth hacker', el nuevo profesional TI que tu empresa necesita",{},,"[[1, 14, 'ENG']]",technology
14296,¿Te acuerdas de GetJar? Una empresa china compra la antigua reina de las tiendas de 'apps',{},,"[[85, 89, 'ENG']]",technology
14298,Quejíos y autotune: ¿qué demonios es Dellafuente?,{},admin,"[[10, 18, 'ENG']]",music
14311,Balance de la ley de crowdfunding en España: la burocracia de la CNMV atasca el sector,{},,"[[21, 33, 'ENG']]",economy
14315,La cultura ‘maker’ viaja en furgoneta a las plazas de los pueblos de España,{},,"[[12, 17, 'ENG']]",technology
14335,Prodigio 'maker': con 13 años fabricó una impresora 3D y con 16 ya quiere venderlas,{},,"[[10, 15, 'ENG']]",technology
14387,Un corto da vida al personaje de 'stop motion' más pequeño del mundo,{},,"[[34, 45, 'ENG']]",technology
14395,Diez argumentos en contra de la moda del running,{},,"[[41, 48, 'ENG']]",lifestyle
14443,"La cena Merkozy, el nuevo hit en Internet",{},,"[[26, 29, 'ENG']]",tv
14451,"Juguetes eróticos sin pasar por un 'sex shop': se impone el ""hazlo tú mismo""",{},,"[[36, 44, 'ENG']]",technology
14452,La escuela para temerarios de GoPro que forma a los 'youtubers' más extremos,{},,"[[53, 62, 'ENG']]",technology
14481,La 'app' para ligar Grindr comparte con varias empresas si sus usuarios son portadores del VIH,{},,"[[4, 7, 'ENG']]",technology
14486,El biopic de 'La Veneno' a cargo de los Javis lanza su primer teaser en Atresmedia,{},,"[[3, 9, 'ENG'], [62, 68, 'ENG']]",tv
14499,"""La nueva ley no permite crear bases de datos basadas en ideología de los ciudadanos ni el spam político masivo""",{},,"[[91, 95, 'ENG']]",technology
14511,"Sin trabajo en cuestión de días y con temores sobre el ""finiquito"": así viven los riders la marcha de Deliveroo de Alemania",{},,"[[82, 88, 'ENG']]",economy
14519,'Hackers' españoles engañan a Tinder para seguir los pasos de cualquier usuario,{},,"[[1, 8, 'ENG']]",technology
14521,"""Jefe, tenemos un ciberincidente"": la Guardia Civil sorprende con su campeonato para promocionar jóvenes hackers",{},,"[[105, 112, 'ENG']]",technology
14529,Cuatro de cada diez préstamos públicos a 'startups' no se devuelven,{},,"[[42, 50, 'ENG']]",economy
14563,Telecinco apuesta por el miércoles para su nueva serie thriller La verdad,{},,"[[55, 63, 'ENG']]",tv
14577,¿Rondas millonarias? Sufre el día a día de una 'startup' con este cruel juego de mesa,{},,"[[48, 55, 'ENG']]",technology
14591,'Selfies' extraterrestres: ¿sobreviviría nuestro móvil a la hostilidad del espacio?,{},,"[[1, 8, 'ENG']]",technology
14609,El verdadero sonido indie pop vuelve a través de los susurros de Cigarettes After Sex,{},,"[[20, 29, 'ENG']]",music
14610,Deliveroo promociona y da beneficios laborales a las asociaciones de riders que acatan su modelo,{},,"[[69, 75, 'ENG']]",economy
14616,"Doctor, y para mi enfermedad...¿Qué ‘app’ me receta?",{},,"[[37, 40, 'ENG']]",technology
14623,El Gobierno tiene buena perspectiva para Iberia incluso con un brexit duro,{},,"[[63, 69, 'ENG']]",economy
14624,La UE no excluye a la energía nuclear como inversión verde tras la presión de Macron y los lobbys empresariales,{},,"[[91, 97, 'ENG']]",economy
14634,El Gobierno blinda a los taxistas frente a Uber y otras app antes de las elecciones,{},,"[[56, 59, 'ENG']]",economy
14645,Los españoles duplican el uso de internet en el móvil en el extranjero tras el final de 'roaming',{},,"[[89, 96, 'ENG']]",economy
14646,Decenas de 'apps' oportunistas superan las 50.000 descargas aprovechando el tirón y las carencias de WhatsApp,{},,"[[12, 16, 'ENG']]",technology
14647,MIRA 2014 Barcelona: El único festival de arte que se baila en HD y con subwoofer,{},admin,"[[72, 81, 'ENG']]",music
14655,"El padre de la cultura 'maker': ""Cuando la gente colabora puede cambiar el mundo""",{},,"[[24, 29, 'ENG']]",technology
14662,"Concluye el juicio de las ""black"" que sentó en el banquillo a Blesa y Rato",{},,"[[27, 32, 'ENG']]",economy
14670,Una jueza en Madrid da la primera victoria a Glovo y falla que un ‘rider’ no era falso autónomo,{},,"[[67, 72, 'ENG']]",economy
14674,"Sorteamos KlikR, el gadget que revolucionará tu hogar",{},,"[[20, 26, 'ENG']]",tv
14685,"El 'show' de Ruiz Mateos y la entrevista más ""frustrante"" de Susanna Griso en Antena 3",{},,"[[4, 8, 'ENG']]",tv
14700,"Netflix anuncia un 'reality bestial', producido por Stallone",{},,"[[20, 27, 'ENG']]",tv
14701,Saca partido a tu wok con esta receta de camarones al estilo asiático,{},,"[[18, 21, 'OTHER']]",lifestyle
14703,Los amos del juego en Catalunya estrenan sede en Ceuta para su casino online tras duplicar sus ventas en dos años,{},admin,"[[70, 76, 'ENG']]",economy
14721,"Geeksphone, Bq, Primux... La 'Marca España' también se fabrica con 'smartphones'",{},,"[[68, 79, 'ENG']]",technology
14752,Vallés explica lo que cambiará al presentar el informativo de Antena 3 en prime time,{},admin,"[[74, 84, 'ENG']]",tv
14754,Una granja de bots mantiene activas desde la convocatoria de elecciones más de 50 cuentas falsas de apoyo a Casado,{},,"[[14, 18, 'ENG']]",technology
14755,No caigas en la tentación de usar esta 'app' para espiar a tu pareja,{},,"[[40, 43, 'ENG']]",technology
14766,Economía prepara una ley para incrementar la transparencia de los créditos revolving,{},,"[[75, 84, 'ENG']]",economy
14772,"Tadeo: ""En los noventa decían que el techno era música rara""",{},admin,"[[37, 43, 'ENG']]",music
14774,"La Voz Kids tendrá 4 coaches por primera vez, con Vanesa Martín como novedad",{},,"[[21, 28, 'ENG']]",tv
14778,"Llegan a España los ""trolls del copyright"", abogados contra la piratería inspirados por los cazarrecompensas de EEUU",{},,"[[21, 27, 'ENG']]",technology
14802,VÍDEO: La tensión en el juicio de las black comienza a pasar factura a los acusados,{},,"[[38, 43, 'ENG']]",economy
14806,"IBM se une a ""startup"" peruana para formar mujeres en innovación tecnológica",{},,"[[14, 21, 'ENG']]",technology
14817,El fichaje más 'salvaje' del spin-off de 'The Good Wife',{},,"[[29, 37, 'ENG']]",tv
14824,"Muere Shangay Lily, la 'drag queen' más famosa de la televisión",{},,"[[24, 34, 'ENG']]",tv
14844,De un búnker a una catedral: diez ‘data centers’ situados en lugares insólitos,{},,"[[35, 47, 'ENG']]",technology
14855,"Conflictividad, precariedad y un nuevo convenio en telemarketing que no convence a todos",{},admin,"[[51, 64, 'ENG']]",economy
14857,"Los viajes antes de Google: Visual Map, la primera guía digital ‘made in Spain’",{},,"[[65, 78, 'ENG']]",technology
14871,Por qué muchos expertos en seguridad recomiendan comprarse un 'chromebook',{},,"[[63, 73, 'ENG']]",technology
14881,"Singles, discos y fechas: los primeros pasos de los concursantes de 'OT 2018' seis meses después",{},admin,"[[0, 7, 'ENG']]",tv
14887,'The Good Fight' lanza primer póster y teaser oficiales,{},,"[[39, 45, 'ENG']]",tv
14899,La Baronesa Thyssen demandará a Telecinco si no le gusta la tv-movie sobre su vida,{},,"[[60, 68, 'ENG']]",tv
14904,15 ofertas que enamorarán a los techies durante este Black Friday,{},,"[[32, 39, 'ENG'], [53, 65, 'ENG']]",lifestyle
14907,Las pequeñas 'startups' españolas que crecen con las demandas por tarjetas con condiciones abusivas,{},,"[[14, 22, 'ENG']]",economy
14920,El productor de 'The Walking Dead' sobre el cliffhanger: 'Se hizo por la audiencia',{},,"[[44, 55, 'ENG']]",tv
14928,"ZAO, la 'app' china que te permite cambiar la cara de Jon Nieve o Di Caprio por la tuya no es gratis: pagas con tus datos",{},,"[[9, 12, 'ENG']]",technology
14943,Un sindicalista admite ante el juez que utilizó su 'tarjeta black' para pagar gastos de UGT,{},,"[[60, 65, 'ENG']]",economy
14960,Historia de la música en España 'for dummies',{},,"[[33, 44, 'ENG']]",music
14964,Una app de test de personalidad en Facebook expuso los datos de 120 millones de usuarios,{},,"[[4, 7, 'ENG']]",technology
14969,La 1 lleva la 'Entrevista a la carta' de Julia Otero al late night por el basket,{},,"[[56, 66, 'ENG'], [74, 80, 'ENG']]",tv
15000,El acoso online que silencia a las mujeres de la prensa,{},,"[[9, 15, 'ENG']]",opinion
15018,"Muere a los 90 años Chuck Berry, leyenda del rock and roll",{},admin,"[[45, 58, 'ENG']]",music
15037,Derroche de electricidad: el modo ‘standby’ costó más de 55.000 millones de euros en 2013,{},,"[[35, 42, 'ENG']]",technology
15048,"Este ""patriarca hippie"" fue el ""dios de internet"" durante casi tres décadas",{},,"[[16, 22, 'ENG']]",technology
15054,Retiran dos 'chatbots' del WhatsApp chino por antipatriotas y anticomunistas,{},,"[[13, 21, 'ENG']]",technology
15089,"Los Punsetes: ""Los 'talent shows' vendieron el camino rápido hacia la fama, pero son como una hamburguesa del McDonald's""",{},,"[[20, 32, 'ENG']]",music
15091,El banco 'millennial' que exige a los aspirantes a un puesto de trabajo que capten 200 clientes sin cobrar,{},,"[[10, 20, 'ENG']]",economy
15113,La nueva serie de 'Star Trek' se queda sin Bryan Fuller como showrunner,{},,"[[61, 71, 'ENG']]",tv
15122,Sin WhatsApp no trabajo: ¿dimiten los 'millennials' si les prohíben usar el móvil?,{},,"[[39, 50, 'ENG']]",technology
15129,"La sentencia del procés, en otoño y en temporada política valle",{},admin,"[[17, 23, 'OTHER']]",opinion
15132,"TVE abre un hotel ""con una sonrisa"" en su nuevo reality",{},,"[[48, 55, 'ENG']]",tv
15140,Acuerdo en la UE para aumentar la protección a los 'whistleblowers',{},,"[[52, 66, 'ENG']]",economy
15144,"Ferreras da el salto al prime time con ""laSexta Columna""",{},,"[[24, 34, 'ENG']]",tv
15148,"Sónar y su hervidero electrónico (II): La guerrilla legendaria de Detroit, Kölsch y la oscuridad del techno berlinés",{},admin,"[[101, 107, 'ENG']]",music
15168,Ni para todos ni en cualquier sitio: siete dudas sobre el fin del 'roaming' el próximo jueves,{},,"[[67, 74, 'ENG']]",lifestyle
15177,"'Tokens', la moneda de plástico de los festivales que se cuenta al peso",{},,"[[1, 7, 'ENG']]",economy
15194,"El lobby español de multinacionales ‘verdes’ urge a aprovechar el negocio climático: ""Hay que ponerse las pilas""",{},,"[[3, 8, 'ENG']]",economy
15230,"Atresmedia prepara el biopic de 'La Veneno',  escrito y dirigido por 'Los Javis'",{},,"[[22, 28, 'ENG']]",tv
15242,El sector del telemarketing va a la huelga general por la renovación de su convenio,{},,"[[14, 27, 'ENG']]",economy
15259,Telecinco encuentra hueco para recolocar La verdad en el prime time del jueves,{},,"[[57, 67, 'ENG']]",tv
15268,Los héroes que obligan a los gigantes a pensar en los ‘gamers’ con discapacidad,{},,"[[55, 61, 'ENG']]",technology
15270,"Queridos 'fanboys', la estatua en honor a Steve Jobs es horrosa (y no hay discusión posible)",{},,"[[10, 17, 'ENG']]",technology
15300,Una profesora de cine: asesorando a las pelis de robots 'made in Spain',{},,"[[57, 70, 'ENG']]",technology
15332,"Sede en Isla de Man, matriz en Chipre… el gigante del juego online Playtech aprovecha el oasis fiscal de Ceuta",{},,"[[60, 66, 'ENG']]",economy
15336,De la Antigua Roma al ‘hashtag’: breve historia de la almohadilla,{},,"[[23, 30, 'ENG']]",technology
15337,¿Ha paralizado Mediaset su talent show de patines para Cuatro?,{},,"[[27, 38, 'ENG']]",tv
15365,Robando carteras digitales: dos 'hackers' españoles desmontan la seguridad de Bitcoin,{},,"[[33, 40, 'ENG']]",technology
15382,Un post denuncia,{},,"[[3, 7, 'ENG']]",opinion
15384,"“Un concurso sorprendente, con un presentador con gancho, que ya es el hit del verano”",{},,"[[71, 74, 'ENG']]",tv
15425,"Lena Dunham (""Girls"") cuenta ""su primera vez"" votando a Obama en un polémico spot electoral",{},,"[[77, 81, 'ENG']]",tv
15429,Ocho maneras en que nos pueden timar con el Black Friday,{},,"[[44, 56, 'ENG']]",lifestyle
15431,"El guardián de las joyas del 'pinball' se ve sin sucesor: “Los jóvenes son estúpidos""",{},,"[[30, 37, 'ENG']]",technology
15445,La brecha de género de la tecnología: ¿por qué hay (o lo parece) pocas mujeres al frente de 'startups'?,{},,"[[93, 101, 'ENG']]",technology
15451,Prebióticos y probióticos: música clásica predigerida para hipsters,{},,"[[59, 67, 'ENG']]",music
15466,Amazon Go o cómo jubilar al cajero del súper con una 'app',{},,"[[54, 57, 'ENG']]",technology
15469,"""Rocambolesco show con malos modos, gritos, vergüenzas y un montón de vacas por medio""",{},,"[[14, 18, 'ENG']]",tv
15511,"El lobby mundial del aguacate desembarca en España: ""Hay gente que aún no lo come""",{},,"[[3, 8, 'ENG']]",economy
15533,'Emojis' y teclados virtuales dan una segunda vida a las lenguas indígenas,{},,"[[1, 7, 'OTHER']]",technology
15545,La app que el PP promociona entre sus bases no respeta la ley de protección de datos y tiene la sede en Delaware,{},,"[[3, 6, 'ENG']]",technology
15562,Un beatboxer engaña a Siri para que rapee,{},,"[[3, 12, 'ENG']]",music
15578,Tres ideas de batidos detox para volver a la rutina,{},,"[[22, 27, 'ENG']]",lifestyle
15586,El Gobierno quiere restringir la emisión de publicidad del juego online solo a la franja de 1 a 5 de la madrugada,{},,"[[65, 71, 'ENG']]",economy
15588,"El expresidente de Caja Madrid Jaime Terceiro califica de ""esotérico"" pensar que las 'black' eran una retribución",{},,"[[86, 91, 'ENG']]",economy
15599,El primer casting en TV de Raquel Sánchez Silva y Malena Gracia,{},,"[[10, 17, 'ENG']]",tv
15609,Estos españoles tratan de montar el ‘dream team’ de las carreras de drones,{},,"[[37, 47, 'ENG']]",technology
15612,"Tasa Tobin en la UE: mucho marketing, pero ni rastro de solidaridad",{},,"[[27, 36, 'ENG']]",economy
